name,latent_embedding_mean_0,latent_embedding_mean_1,latent_embedding_mean_2,latent_embedding_mean_3,latent_embedding_mean_4,latent_embedding_mean_5,latent_embedding_mean_6,latent_embedding_mean_7,latent_embedding_mean_8,latent_embedding_mean_9,latent_embedding_mean_10,latent_embedding_mean_11,latent_embedding_median_0,latent_embedding_median_1,latent_embedding_median_2,latent_embedding_median_3,latent_embedding_median_4,latent_embedding_median_5,latent_embedding_median_6,latent_embedding_median_7,latent_embedding_median_8,latent_embedding_median_9,latent_embedding_median_10,latent_embedding_median_11,latent_embedding_std_0,latent_embedding_std_1,latent_embedding_std_2,latent_embedding_std_3,latent_embedding_std_4,latent_embedding_std_5,latent_embedding_std_6,latent_embedding_std_7,latent_embedding_std_8,latent_embedding_std_9,latent_embedding_std_10,latent_embedding_std_11,avg_bout_length_0,total_duration_0,num_bouts_0,avg_bout_length_1,total_duration_1,num_bouts_1,avg_bout_length_2,total_duration_2,num_bouts_2,avg_bout_length_3,total_duration_3,num_bouts_3,avg_bout_length_4,total_duration_4,num_bouts_4,avg_bout_length_5,total_duration_5,num_bouts_5,avg_bout_length_6,total_duration_6,num_bouts_6,avg_bout_length_7,total_duration_7,num_bouts_7,avg_bout_length_8,total_duration_8,num_bouts_8,avg_bout_length_9,total_duration_9,num_bouts_9,avg_bout_length_10,total_duration_10,num_bouts_10,avg_bout_length_11,total_duration_11,num_bouts_11,avg_bout_length_12,total_duration_12,num_bouts_12,avg_bout_length_13,total_duration_13,num_bouts_13,avg_bout_length_14,total_duration_14,num_bouts_14,avg_bout_length_15,total_duration_15,num_bouts_15,avg_bout_length_16,total_duration_16,num_bouts_16,avg_bout_length_17,total_duration_17,num_bouts_17,avg_bout_length_18,total_duration_18,num_bouts_18,avg_bout_length_19,total_duration_19,num_bouts_19,avg_bout_length_20,total_duration_20,num_bouts_20,avg_bout_length_21,total_duration_21,num_bouts_21,avg_bout_length_22,total_duration_22,num_bouts_22,avg_bout_length_23,total_duration_23,num_bouts_23,avg_bout_length_24,total_duration_24,num_bouts_24,avg_bout_length_25,total_duration_25,num_bouts_25,avg_bout_length_26,total_duration_26,num_bouts_26,avg_bout_length_27,total_duration_27,num_bouts_27,avg_bout_length_28,total_duration_28,num_bouts_28,avg_bout_length_29,total_duration_29,num_bouts_29,avg_bout_length_30,total_duration_30,num_bouts_30,avg_bout_length_31,total_duration_31,num_bouts_31,avg_bout_length_32,total_duration_32,num_bouts_32,avg_bout_length_33,total_duration_33,num_bouts_33,avg_bout_length_34,total_duration_34,num_bouts_34,avg_bout_length_35,total_duration_35,num_bouts_35,avg_bout_length_36,total_duration_36,num_bouts_36,avg_bout_length_37,total_duration_37,num_bouts_37,avg_bout_length_38,total_duration_38,num_bouts_38,avg_bout_length_39,total_duration_39,num_bouts_39,avg_bout_length_40,total_duration_40,num_bouts_40,avg_bout_length_41,total_duration_41,num_bouts_41,avg_bout_length_42,total_duration_42,num_bouts_42,avg_bout_length_43,total_duration_43,num_bouts_43,avg_bout_length_44,total_duration_44,num_bouts_44,avg_bout_length_45,total_duration_45,num_bouts_45,avg_bout_length_46,total_duration_46,num_bouts_46,avg_bout_length_47,total_duration_47,num_bouts_47,avg_bout_length_48,total_duration_48,num_bouts_48,avg_bout_length_49,total_duration_49,num_bouts_49,avg_bout_length_50,total_duration_50,num_bouts_50,avg_bout_length_51,total_duration_51,num_bouts_51,avg_bout_length_52,total_duration_52,num_bouts_52,avg_bout_length_53,total_duration_53,num_bouts_53,avg_bout_length_54,total_duration_54,num_bouts_54,avg_bout_length_55,total_duration_55,num_bouts_55,avg_bout_length_56,total_duration_56,num_bouts_56,avg_bout_length_57,total_duration_57,num_bouts_57,avg_bout_length_58,total_duration_58,num_bouts_58,avg_bout_length_59,total_duration_59,num_bouts_59,avg_bout_length_60,total_duration_60,num_bouts_60,avg_bout_length_61,total_duration_61,num_bouts_61,avg_bout_length_62,total_duration_62,num_bouts_62,avg_bout_length_63,total_duration_63,num_bouts_63,avg_bout_length_64,total_duration_64,num_bouts_64,avg_bout_length_65,total_duration_65,num_bouts_65,avg_bout_length_66,total_duration_66,num_bouts_66,avg_bout_length_67,total_duration_67,num_bouts_67,avg_bout_length_68,total_duration_68,num_bouts_68,avg_bout_length_69,total_duration_69,num_bouts_69,avg_bout_length_70,total_duration_70,num_bouts_70,avg_bout_length_71,total_duration_71,num_bouts_71,avg_bout_length_72,total_duration_72,num_bouts_72,avg_bout_length_73,total_duration_73,num_bouts_73,avg_bout_length_74,total_duration_74,num_bouts_74,avg_bout_length_75,total_duration_75,num_bouts_75,avg_bout_length_76,total_duration_76,num_bouts_76,avg_bout_length_77,total_duration_77,num_bouts_77,avg_bout_length_78,total_duration_78,num_bouts_78,avg_bout_length_79,total_duration_79,num_bouts_79,avg_bout_length_80,total_duration_80,num_bouts_80,avg_bout_length_81,total_duration_81,num_bouts_81,avg_bout_length_82,total_duration_82,num_bouts_82,avg_bout_length_83,total_duration_83,num_bouts_83,avg_bout_length_84,total_duration_84,num_bouts_84,avg_bout_length_87,total_duration_87,num_bouts_87,avg_bout_length_88,total_duration_88,num_bouts_88,avg_bout_length_89,total_duration_89,num_bouts_89,avg_bout_length_91,total_duration_91,num_bouts_91,transition_matrix_kpms_dendogram_0_kpms_dendogram_1,transition_matrix_kpms_dendogram_0_kpms_dendogram_2,transition_matrix_kpms_dendogram_0_kpms_dendogram_3,transition_matrix_kpms_dendogram_0_kpms_dendogram_4,transition_matrix_kpms_dendogram_1_kpms_dendogram_0,transition_matrix_kpms_dendogram_1_kpms_dendogram_2,transition_matrix_kpms_dendogram_1_kpms_dendogram_3,transition_matrix_kpms_dendogram_1_kpms_dendogram_4,transition_matrix_kpms_dendogram_2_kpms_dendogram_0,transition_matrix_kpms_dendogram_2_kpms_dendogram_1,transition_matrix_kpms_dendogram_2_kpms_dendogram_3,transition_matrix_kpms_dendogram_2_kpms_dendogram_4,transition_matrix_kpms_dendogram_3_kpms_dendogram_0,transition_matrix_kpms_dendogram_3_kpms_dendogram_1,transition_matrix_kpms_dendogram_3_kpms_dendogram_2,transition_matrix_kpms_dendogram_3_kpms_dendogram_4,transition_matrix_kpms_dendogram_4_kpms_dendogram_0,transition_matrix_kpms_dendogram_4_kpms_dendogram_1,transition_matrix_kpms_dendogram_4_kpms_dendogram_2,transition_matrix_kpms_dendogram_4_kpms_dendogram_3
LL1-B2B__2020-06-26_SPD__AgedB6-0892,0.4086263372829798,0.2307448800855951,0.10294238830006877,-0.04007749092942795,0.07959294614889464,0.13990952592639574,-0.023661647925092375,0.17506196604535673,-0.059270833191557876,-0.2202203753192563,-0.11406393663184813,-0.09688850596879152,0.31416667744609295,0.27185036795066886,0.09949233137820604,-0.06515294513227796,0.0815407610859329,0.11555050723450436,-0.04741158891741491,0.17492250864078251,-0.05296369485620713,-0.2741375456876771,-0.11934981725476738,-0.09777798444117869,0.4793707122678174,0.6704544431207738,0.29205903270828154,0.28402634492906736,0.18636396394057836,0.5071759031377328,0.5933084959997426,0.1438719768317304,0.7891924830619085,0.2794789437468079,0.2058050430529138,0.18095018778189523,2.4701531959852088,4676.0,1893,3.0574545454545454,4204.0,1375,3.033457249070632,4080.0,1345,3.875886524822695,2186.0,564,6.463157894736842,614.0,95,6.12012012012012,2038.0,333,4.510489510489511,1935.0,429,7.4066985645933014,1548.0,209,4.787234042553192,3150.0,658,7.181395348837209,1544.0,215,6.087931034482758,3531.0,580,4.775815217391305,3515.0,736,8.49417852522639,6566.0,773,6.47196261682243,2770.0,428,7.491682070240295,4053.0,541,4.87037037037037,789.0,162,22.557471264367816,3925.0,174,5.400651465798045,3316.0,614,14.302197802197803,7809.0,546,6.966183574879227,1442.0,207,9.570765661252901,8250.0,862,2.619047619047619,385.0,147,3.4285714285714284,72.0,21,3.3941368078175898,1042.0,307,8.054054054054054,298.0,37,19.74468085106383,928.0,47,32.30232558139535,5556.0,172,1.0,11.0,11,6.343253968253968,3197.0,504,6.722222222222222,121.0,18,4.714285714285714,330.0,70,91.4390243902439,7498.0,82,0.0,0.0,0,15.773584905660377,836.0,53,4.931818181818182,217.0,44,87.87096774193549,2724.0,31,6.280254777070064,986.0,157,9.096153846153847,473.0,52,0.0,0.0,0,16.97222222222222,3666.0,216,0.0,0.0,0,0.0,0.0,0,2.388888888888889,43.0,18,1.0,7.0,7,1.0,1.0,1,5.129032258064516,159.0,31,1.0,1.0,1,1.5384615384615385,40.0,26,2.0,2.0,1,34.7,347.0,10,85.2,852.0,10,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,1.0,4.0,4,0.0,0.0,0,1.0,2.0,2,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,139.88888888888889,2518.0,18,0.0,0.0,0,2.0,10.0,5,0.0,0.0,0,0.0,0.0,0,4.0,12.0,3,0.0,0.0,0,224.58823529411765,3818.0,17,0.0,0.0,0,2.0,2.0,1,0.0,0.0,0,3.4545454545454546,38.0,11,0.0,0.0,0,3.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.0,6.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1445993031358885,0.45818815331010454,0.047038327526132406,0.3501742160278746,0.002768166089965398,0.43529411764705883,0.04636678200692042,0.5155709342560554,0.05241935483870968,0.36766862170087977,0.06378299120234604,0.5161290322580645,0.10164835164835165,0.35714285714285715,0.4423076923076923,0.0989010989010989,0.18860916219562526,0.10482872472141973,0.6838629797771357,0.02269913330581923
LL2-B6__2021-06-09_SPD__AgedB6-2259,0.3606608172459995,0.07713636235181305,0.16043470225230094,0.08150371252723126,0.23055901555469802,-0.03694548819808291,0.06648070906227532,0.2915070813698845,-0.1486725177647529,-0.1517846945072774,-0.11738927563084571,-0.06345740247907752,0.22390452600096344,0.003540318903825667,0.14863790224372392,0.07917012920024617,0.2253888344007569,-0.0502658978394667,0.08684703634219415,0.29451396830940046,-0.14395843423727045,-0.19319519614103906,-0.118445315333935,-0.05794882392892954,0.4301126986119516,0.562382131363522,0.22066282067155957,0.18932060356243705,0.1932720983944631,0.2863479491520555,0.2403061382816582,0.12739324999719906,0.21072167952504117,0.25822364803710385,0.19784322375934213,0.16249502098977203,2.41343669250646,934.0,387,2.679324894514768,635.0,237,2.3480662983425415,425.0,181,5.755775577557756,1744.0,303,3.5,63.0,18,9.83125,6292.0,640,3.801242236024845,612.0,161,12.381147540983607,6042.0,488,4.529411764705882,847.0,187,11.697368421052632,1778.0,152,9.578947368421053,6188.0,646,5.405228758169935,827.0,153,9.809278350515465,3806.0,388,8.906614785992218,2289.0,257,12.089635854341736,4316.0,357,6.781818181818182,746.0,110,17.972789115646258,5284.0,294,4.2,315.0,75,15.024793388429751,3636.0,242,7.94017094017094,929.0,117,6.114285714285714,856.0,140,1.7,17.0,10,1.5,15.0,10,4.075,163.0,40,4.083333333333333,49.0,12,12.446153846153846,809.0,65,17.728395061728396,2872.0,162,4.0,4.0,1,6.328125,405.0,64,15.5,217.0,14,10.045454545454545,221.0,22,28.137037037037036,7597.0,270,0.0,0.0,0,20.838709677419356,1292.0,62,8.875,142.0,16,44.03900709219858,12419.0,282,7.25,174.0,24,6.384615384615385,83.0,13,1.5,3.0,2,28.354545454545455,18714.0,660,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,4.0,2,5.0,10.0,2,2.5,10.0,4,0.0,0.0,0,69.83333333333333,1676.0,24,53.50847457627118,6314.0,118,1.0,1.0,1,0.0,0.0,0,2.0,2.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.1666666666666665,19.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,63.1,4417.0,70,0.0,0.0,0,0.0,0.0,0,4.0,4.0,1,0.0,0.0,0,8.5,17.0,2,0.0,0.0,0,89.47619047619048,1879.0,21,0.0,0.0,0,0.0,0.0,0,4.0,4.0,1,2.0,8.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.5,19.0,2,0.0,0.0,0,4.0,4.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.41116751269035534,0.2182741116751269,0.07106598984771574,0.29949238578680204,0.0,0.42912246865959497,0.01446480231436837,0.5564127290260367,0.03685092127303183,0.4916247906197655,0.08793969849246232,0.38358458961474035,0.0425531914893617,0.2978723404255319,0.6595744680851063,0.0,0.1383363471971067,0.2576853526220615,0.5877034358047016,0.0162748643761302
LL4-B2B__2019-09-04_SPD__LL4-3_AgedB6-0255,0.45073952639123893,0.3925950076795567,0.21878398024880605,0.13377114932630804,0.20875233154783318,0.05194604750651839,0.04908374972595511,0.308022876253788,-0.1568535744028258,-0.21778788878649702,-0.11868673236893584,-0.07298378544642631,0.23745524164803916,0.41712970640196567,0.20826621324191008,0.11294822832227154,0.2106745884507231,0.02312064284832027,0.0659052391315976,0.3144003097454507,-0.14792965305465572,-0.25198824641844614,-0.1254489722891547,-0.05609180865699027,0.618976104079161,0.5284334372929187,0.3099599071994771,0.5089012569510662,0.5586729319990311,0.49783334857914974,0.40441695325397375,0.19108372498380674,0.26496270500520686,0.30513092459122665,0.1684057011996651,0.2296819754366568,2.2838827838827838,1247.0,546,3.017412935323383,1213.0,402,2.367132867132867,677.0,286,5.667701863354037,1825.0,322,4.829268292682927,198.0,41,9.540829986613119,7127.0,747,4.410526315789474,838.0,190,10.696465696465696,5145.0,481,5.028846153846154,1046.0,208,12.080168776371307,2863.0,237,8.132890365448505,2448.0,301,6.150537634408602,572.0,93,10.19516129032258,6321.0,620,8.23404255319149,1161.0,141,10.108818011257036,5388.0,533,7.121052631578947,1353.0,190,20.246666666666666,3037.0,150,3.1914893617021276,150.0,47,16.64423076923077,1731.0,104,8.85,885.0,100,5.177700348432055,1486.0,287,2.212121212121212,73.0,33,2.25,36.0,16,4.571428571428571,64.0,14,3.857142857142857,54.0,14,19.694117647058825,1674.0,85,22.718213058419245,6611.0,291,5.0,5.0,1,5.417808219178082,791.0,146,25.444444444444443,1603.0,63,6.35,254.0,40,36.545698924731184,13595.0,372,1.0,3.0,3,22.6,678.0,30,7.689655172413793,446.0,58,45.603550295857985,7707.0,169,11.560975609756097,474.0,41,9.491228070175438,541.0,57,0.0,0.0,0,29.777546777546778,14323.0,481,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,1.0,2.0,2,0.0,0.0,0,3.0,9.0,3,1.0,5.0,5,5.0,5.0,1,0.0,0.0,0,93.12765957446808,4377.0,47,50.54838709677419,1567.0,31,0.0,0.0,0,4.0,4.0,1,0.0,0.0,0,6.0,6.0,1,2.0,6.0,3,2.0,2.0,1,0.0,0.0,0,1.75,14.0,8,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,54.696969696969695,5415.0,99,0.0,0.0,0,2.0,2.0,1,14.0,14.0,1,0.0,0.0,0,13.285714285714286,93.0,7,0.0,0.0,0,66.85714285714286,936.0,14,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,3.0,3,0.0,0.0,0,1.0,7.0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.333333333333333,22.0,3,0.0,0.0,0,5.5,11.0,2,0.0,0.0,0,2.0,4.0,2,0.0,0.0,0,0.0,0.0,0,0.4112676056338028,0.14929577464788732,0.10422535211267606,0.3352112676056338,0.0011737089201877935,0.3204225352112676,0.01643192488262911,0.6619718309859155,0.08837209302325581,0.3218604651162791,0.06697674418604652,0.5227906976744187,0.15862068965517243,0.3448275862068966,0.42758620689655175,0.06896551724137931,0.20512820512820512,0.2331002331002331,0.5376845376845377,0.024087024087024088
