,name,avg_bout_length_0,avg_bout_length_1,avg_bout_length_10,avg_bout_length_11,avg_bout_length_12,avg_bout_length_13,avg_bout_length_14,avg_bout_length_15,avg_bout_length_16,avg_bout_length_17,avg_bout_length_18,avg_bout_length_19,avg_bout_length_2,avg_bout_length_20,avg_bout_length_21,avg_bout_length_22,avg_bout_length_23,avg_bout_length_24,avg_bout_length_25,avg_bout_length_26,avg_bout_length_27,avg_bout_length_28,avg_bout_length_29,avg_bout_length_3,avg_bout_length_30,avg_bout_length_31,avg_bout_length_32,avg_bout_length_33,avg_bout_length_34,avg_bout_length_35,avg_bout_length_36,avg_bout_length_37,avg_bout_length_38,avg_bout_length_39,avg_bout_length_4,avg_bout_length_40,avg_bout_length_41,avg_bout_length_42,avg_bout_length_43,avg_bout_length_44,avg_bout_length_45,avg_bout_length_46,avg_bout_length_47,avg_bout_length_48,avg_bout_length_49,avg_bout_length_5,avg_bout_length_50,avg_bout_length_51,avg_bout_length_52,avg_bout_length_53,avg_bout_length_54,avg_bout_length_55,avg_bout_length_56,avg_bout_length_57,avg_bout_length_58,avg_bout_length_59,avg_bout_length_6,avg_bout_length_60,avg_bout_length_61,avg_bout_length_62,avg_bout_length_63,avg_bout_length_64,avg_bout_length_65,avg_bout_length_66,avg_bout_length_67,avg_bout_length_68,avg_bout_length_69,avg_bout_length_7,avg_bout_length_70,avg_bout_length_71,avg_bout_length_72,avg_bout_length_73,avg_bout_length_74,avg_bout_length_75,avg_bout_length_76,avg_bout_length_77,avg_bout_length_78,avg_bout_length_79,avg_bout_length_8,avg_bout_length_80,avg_bout_length_81,avg_bout_length_82,avg_bout_length_83,avg_bout_length_84,avg_bout_length_85,avg_bout_length_86,avg_bout_length_87,avg_bout_length_88,avg_bout_length_9,avg_bout_length_90,avg_bout_length_91,latent_embedding_mean_0,latent_embedding_mean_1,latent_embedding_mean_10,latent_embedding_mean_11,latent_embedding_mean_2,latent_embedding_mean_3,latent_embedding_mean_4,latent_embedding_mean_5,latent_embedding_mean_6,latent_embedding_mean_7,latent_embedding_mean_8,latent_embedding_mean_9,latent_embedding_median_0,latent_embedding_median_1,latent_embedding_median_10,latent_embedding_median_11,latent_embedding_median_2,latent_embedding_median_3,latent_embedding_median_4,latent_embedding_median_5,latent_embedding_median_6,latent_embedding_median_7,latent_embedding_median_8,latent_embedding_median_9,latent_embedding_std_0,latent_embedding_std_1,latent_embedding_std_10,latent_embedding_std_11,latent_embedding_std_2,latent_embedding_std_3,latent_embedding_std_4,latent_embedding_std_5,latent_embedding_std_6,latent_embedding_std_7,latent_embedding_std_8,latent_embedding_std_9,num_bouts_0,num_bouts_1,num_bouts_10,num_bouts_11,num_bouts_12,num_bouts_13,num_bouts_14,num_bouts_15,num_bouts_16,num_bouts_17,num_bouts_18,num_bouts_19,num_bouts_2,num_bouts_20,num_bouts_21,num_bouts_22,num_bouts_23,num_bouts_24,num_bouts_25,num_bouts_26,num_bouts_27,num_bouts_28,num_bouts_29,num_bouts_3,num_bouts_30,num_bouts_31,num_bouts_32,num_bouts_33,num_bouts_34,num_bouts_35,num_bouts_36,num_bouts_37,num_bouts_38,num_bouts_39,num_bouts_4,num_bouts_40,num_bouts_41,num_bouts_42,num_bouts_43,num_bouts_44,num_bouts_45,num_bouts_46,num_bouts_47,num_bouts_48,num_bouts_49,num_bouts_5,num_bouts_50,num_bouts_51,num_bouts_52,num_bouts_53,num_bouts_54,num_bouts_55,num_bouts_56,num_bouts_57,num_bouts_58,num_bouts_59,num_bouts_6,num_bouts_60,num_bouts_61,num_bouts_62,num_bouts_63,num_bouts_64,num_bouts_65,num_bouts_66,num_bouts_67,num_bouts_68,num_bouts_69,num_bouts_7,num_bouts_70,num_bouts_71,num_bouts_72,num_bouts_73,num_bouts_74,num_bouts_75,num_bouts_76,num_bouts_77,num_bouts_78,num_bouts_79,num_bouts_8,num_bouts_80,num_bouts_81,num_bouts_82,num_bouts_83,num_bouts_84,num_bouts_85,num_bouts_86,num_bouts_87,num_bouts_88,num_bouts_9,num_bouts_90,num_bouts_91,total_duration_0,total_duration_1,total_duration_10,total_duration_11,total_duration_12,total_duration_13,total_duration_14,total_duration_15,total_duration_16,total_duration_17,total_duration_18,total_duration_19,total_duration_2,total_duration_20,total_duration_21,total_duration_22,total_duration_23,total_duration_24,total_duration_25,total_duration_26,total_duration_27,total_duration_28,total_duration_29,total_duration_3,total_duration_30,total_duration_31,total_duration_32,total_duration_33,total_duration_34,total_duration_35,total_duration_36,total_duration_37,total_duration_38,total_duration_39,total_duration_4,total_duration_40,total_duration_41,total_duration_42,total_duration_43,total_duration_44,total_duration_45,total_duration_46,total_duration_47,total_duration_48,total_duration_49,total_duration_5,total_duration_50,total_duration_51,total_duration_52,total_duration_53,total_duration_54,total_duration_55,total_duration_56,total_duration_57,total_duration_58,total_duration_59,total_duration_6,total_duration_60,total_duration_61,total_duration_62,total_duration_63,total_duration_64,total_duration_65,total_duration_66,total_duration_67,total_duration_68,total_duration_69,total_duration_7,total_duration_70,total_duration_71,total_duration_72,total_duration_73,total_duration_74,total_duration_75,total_duration_76,total_duration_77,total_duration_78,total_duration_79,total_duration_8,total_duration_80,total_duration_81,total_duration_82,total_duration_83,total_duration_84,total_duration_85,total_duration_86,total_duration_87,total_duration_88,total_duration_9,total_duration_90,total_duration_91,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_3
0,NV15-B7B8__2020-10-27__DO-40-2181,3.26123046875,3.1409495548961424,4.333333333333333,4.805194805194805,10.194931773879144,5.623161764705882,7.090909090909091,10.532710280373832,7.666666666666667,4.0,8.564593301435407,10.82511210762332,1.932716568544996,11.272727272727272,10.107462686567164,6.095238095238095,1.0,11.863247863247864,2.0,17.285302593659942,11.123076923076924,6.750809061488673,0.0,1.0,23.503968253968253,93.14285714285714,23.407582938388625,11.26479750778816,7.532258064516129,38.45614035087719,15.15,37.642857142857146,1.503875968992248,10.488095238095235,2.6666666666666665,51.172413793103445,2.306666666666666,49.29545454545455,3.458333333333333,15.969072164948454,16.26829268292683,1.5833333333333333,2.601503759398496,13.097014925373134,3.3529411764705883,4.0,1.1428571428571428,4.352941176470588,1.1111111111111112,2.5,7.0,1.09375,0.0,1.0,21.5,1.5555555555555556,3.0,38.91666666666666,2.6666666666666665,3.75,1.25,2.3461538461538463,1.2432432432432432,1.5,0.0,1.5,1.0,7.873963515754561,1.03125,2.333333333333333,3.0,1.0,1.0,1.0,4.75,1.0,8.75,2.0,8.036269430051814,0.0,8.4,1.25,0.0,0.0,8.666666666666666,12.0,0.0,0.0,5.960199004975125,2.333333333333333,0.0,0.1682156449716983,-0.1664049630854068,-0.0782778749438113,-0.1144422155080679,0.0199018861990838,-0.0550014409305085,0.056364739717626,-0.0300396826822571,0.1230614258022785,-0.2056639078825949,0.2888270601138179,-0.0115148378853698,0.4314035703442079,-0.4698851852192591,-0.0184717240744625,-0.0847807760137584,-0.0065320961264658,-0.1343626195629017,0.0659199982298014,-0.0199352571361963,0.1477628606274623,-0.1957817687376379,0.2943759937045603,-0.0094896495166076,1.1096295424961,1.093607615733709,0.6738572167660779,0.9636678636722368,1.421397125209002,1.0676759566778011,1.1377248578436876,0.7015828097363208,0.8823763926839926,0.6980863164426835,0.8669862823955784,0.7172317675000499,2048,2022,3,539,513,544,11,321,15,1,418,446,1189,11,335,21,1,468,3,347,260,309,0,1,252,7,211,321,186,171,20,42,129,84,3,29,75,44,24,97,82,96,133,134,34,2,49,17,36,62,12,32,0.0,15,4,9,2,12,3,4,16,26,37,20,0,4,19,603,32,3,13,2,1,2,8,9,4,1.0,579,0.0,5,12,0.0,0,6,1,0,0.0,603,3,0,6679.0,6351.0,13.0,2590.0,5230.0,3059.0,78.0,3381.0,115.0,4.0,3580.0,4828.0,2298.0,124.0,3386.0,128.0,1.0,5552.0,6.0,5998.0,2892.0,2086.0,0.0,1.0,5923.0,652.0,4939.0,3616.0,1401.0,6576.0,303.0,1581.0,194.0,881.0,8.0,1484.0,173.0,2169.0,83.0,1549.0,1334.0,152.0,346.0,1755.0,114.0,8.0,56.0,74.0,40.0,155.0,84.0,35.0,0.0,15.0,86.0,14.0,6.0,467.0,8.0,15.0,20.0,61.0,46.0,30.0,0.0,6.0,19.0,4748.0,33.0,7.0,39.0,2.0,1.0,2.0,38.0,9.0,35.0,2.0,4653.0,0.0,42.0,15.0,0.0,0.0,52.0,12.0,0.0,0.0,3594.0,7.0,0.0,0.5528089887640449,0.447191011235955,0.0,0.0,0.2225932109070673,0.7757373400111297,0.0,0.001669449081803,0.0298359025360517,0.7851815017404277,0.017901541521631,0.1670810542018896,0.0,0.0,0.5559322033898305,0.4440677966101695,0.0,0.0109890109890109,0.4153846153846154,0.5736263736263736
1,NV15-B7B8__2020-07-28__DO-2D-4184,1.7465564738292012,3.351123595505618,10.17142857142857,4.505226480836237,11.085714285714284,5.982352941176471,8.701754385964913,13.020120724346077,8.192307692307692,16.333333333333332,7.186046511627907,9.319444444444445,3.362862010221465,8.576923076923077,17.261324041811847,7.55,3.0,8.186440677966102,5.8,20.976608187134502,11.6970509383378,6.070967741935484,0.0,2.2857142857142856,21.64516129032258,83.21052631578948,17.708333333333332,11.071428571428571,8.0,65.73121387283237,4.666666666666667,88.91503267973856,1.3692307692307693,13.3302752293578,4.423076923076923,156.47058823529412,3.333333333333333,98.06716417910448,3.0,16.64864864864865,28.98507462686567,1.8656716417910448,3.064516129032258,14.461538461538462,5.704545454545454,2.0,1.0,3.071428571428572,1.027027027027027,1.0,8.75,1.0,0.0,1.0,34.76923076923077,1.0,5.388888888888889,181.52631578947367,1.25,0.0,1.0,2.4,1.1428571428571428,0.0,1.0,1.0,1.0,7.426439232409382,1.0,0.0,0.0,1.0,0.0,1.0,1.8571428571428568,1.5,14.0,0.0,8.951690821256038,0.0,6.0,0.0,1.0,1.0,10.333333333333334,0.0,1.0,0.0,5.473684210526316,0.0,218.0,0.4793977778074126,0.4391084898844091,0.0563345540722239,-0.0633223607687278,-0.481342416225031,0.2301203923374067,-0.2289631994545515,0.261780839572007,0.1158111810115693,0.1726299078928731,0.3396410705068378,0.196136909679364,0.675302068458865,0.374067738455322,0.0692003595508139,-0.0709352303073504,-0.4425580442156041,0.221687404806635,-0.2397286391223335,0.2567845577446095,0.1163607479705282,0.2117975726168584,0.3471836948316428,0.1974378426981466,0.8070526987913746,1.0954960609879802,0.4329206207280059,0.7508157286570716,0.6200746580782582,0.6996807958588174,0.4214944212972199,0.4420722619900097,0.9531746929242776,0.5346888073597129,0.4626339943287639,0.3942292584681818,726,712,35,287,70,170,57,497,26,36,43,72,587,26,287,20,1,59,35,171,373,155,0,7,31,38,48,14,27,346,3,153,65,109,26,34,9,134,3,37,67,67,31,26,44,2,2,14,37,5,4,8,0.0,1,13,11,18,19,4,0,9,20,7,0,9,2,4,469,1,0,0,4,0,43,7,4,1,0.0,207,0.0,1,0,6.0,1,3,0,1,0.0,95,0,1,1268.0,2386.0,356.0,1293.0,776.0,1017.0,496.0,6471.0,213.0,588.0,309.0,671.0,1974.0,223.0,4954.0,151.0,3.0,483.0,203.0,3587.0,4363.0,941.0,0.0,16.0,671.0,3162.0,850.0,155.0,216.0,22743.0,14.0,13604.0,89.0,1453.0,115.0,5320.0,30.0,13141.0,9.0,616.0,1942.0,125.0,95.0,376.0,251.0,4.0,2.0,43.0,38.0,5.0,35.0,8.0,0.0,1.0,452.0,11.0,97.0,3449.0,5.0,0.0,9.0,48.0,8.0,0.0,9.0,2.0,4.0,3483.0,1.0,0.0,0.0,4.0,0.0,43.0,13.0,6.0,14.0,0.0,1853.0,0.0,6.0,0.0,6.0,1.0,31.0,0.0,1.0,0.0,520.0,0.0,218.0,0.6282051282051282,0.3717948717948718,0.0,0.0,0.0896805896805896,0.8796068796068796,0.0049140049140049,0.0257985257985257,0.0050100200400801,0.7474949899799599,0.0310621242484969,0.2164328657314629,0.0,0.0136986301369863,0.2808219178082192,0.7054794520547946,0.0,0.0349907918968692,0.2007366482504604,0.7642725598526704
2,NV15-B7B8__2020-07-28__DO-20-1187,2.8329166666666667,2.7442622950819677,3.6666666666666665,6.420289855072464,7.454301075268817,5.274064171122995,5.666666666666667,9.268138801261829,4.0,8.5,6.8375,9.005571030640668,3.299676375404531,6.6,11.410891089108912,10.0,0.0,10.911111111111111,2.0,14.130750605326876,8.229268292682926,8.135699373695198,0.0,1.0,18.488505747126435,4.0,18.31979695431472,10.912396694214875,8.673684210526316,18.496062992125985,3.0,36.80769230769231,1.6097560975609757,8.389830508474576,3.0,15.555555555555555,2.91497975708502,28.581818181818186,14.934285714285714,12.391304347826088,22.918367346938776,1.325,2.601941747572816,12.25531914893617,4.22972972972973,0.0,1.3333333333333333,1.2,1.3333333333333333,2.0384615384615383,8.0,1.0,0.0,1.1666666666666667,9.5,2.1666666666666665,2.0,23.5,1.6666666666666667,5.315789473684211,1.0,2.4571428571428573,1.1,2.5,0.0,4.75,1.0,6.5602409638554215,1.5714285714285714,1.0,4.571428571428571,0.0,1.0,0.0,2.588235294117647,1.0,0.0,1.0,7.847432024169184,0.0,5.5,1.5,0.0,4.2,11.75,0.0,4.0,0.0,4.72961373390558,2.75,0.0,0.4692124937665445,-0.3523322244971463,0.0348715533274738,-0.1152324889575083,-0.0789903936554468,-0.1533937835176441,-0.0853388735345394,-0.0616882514462991,-0.0188590297831914,-0.0904340291959935,0.2941367485851165,-0.0169241604779339,0.8131797037433824,-0.6305546419753596,0.0641385307862504,-0.1405538851276277,-0.0372331942659238,-0.1829678121135535,-0.096492993069868,-0.0362867415803494,0.0223745744875889,-0.0960959982970383,0.2907467734893206,-0.0346399850781807,0.9918877522646518,0.9947422004387612,0.8771394370529867,1.960001808020795,1.035331598511942,0.7451050164423636,0.6069277652580742,0.5377925982528884,0.8307486933732446,0.6934297595933575,0.6235404871265988,0.6064287670327775,2400,2135,3,414,372,748,3,317,5,2,560,359,1545,5,404,1,0,720,2,413,205,479,0,1,174,2,197,605,380,127,3,26,41,118,1,9,247,55,350,46,49,40,103,94,74,0,12,5,27,26,4,7,0.0,6,2,6,1,2,3,19,1,70,10,2,0,8,4,830,7,2,7,0,1,0,17,1,0,1.0,662,0.0,4,6,0.0,5,8,0,1,0.0,699,4,0,6799.0,5859.0,11.0,2658.0,2773.0,3945.0,17.0,2938.0,20.0,17.0,3829.0,3233.0,5098.0,33.0,4610.0,10.0,0.0,7856.0,4.0,5836.0,1687.0,3897.0,0.0,1.0,3217.0,8.0,3609.0,6602.0,3296.0,2349.0,9.0,957.0,66.0,990.0,3.0,140.0,720.0,1572.0,5227.0,570.0,1123.0,53.0,268.0,1152.0,313.0,0.0,16.0,6.0,36.0,53.0,32.0,7.0,0.0,7.0,19.0,13.0,2.0,47.0,5.0,101.0,1.0,172.0,11.0,5.0,0.0,38.0,4.0,5445.0,11.0,2.0,32.0,0.0,1.0,0.0,44.0,1.0,0.0,1.0,5195.0,0.0,22.0,9.0,0.0,21.0,94.0,0.0,4.0,0.0,3306.0,11.0,0.0,0.54,0.46,0.0,0.0,0.1505736137667304,0.8408221797323135,0.0,0.008604206500956,0.0195344970906068,0.7684954280964256,0.0095594347464671,0.2024106400665004,0.0,0.012396694214876,0.5743801652892562,0.4132231404958678,0.0,0.0335429769392033,0.490566037735849,0.4758909853249476
3,LL6-B2B__2019-12-23_SPD__LL6-2_AgedB6-0432,2.2,1.5,11.256842105263155,3.588235294117647,11.245098039215684,5.125,14.545112781954888,12.21383647798742,10.945652173913045,20.4331983805668,5.5,8.705128205128204,2.5,14.743772241992882,6.0,15.453125,12.706521739130435,1.0,12.015723270440253,20.77777777777778,9.541666666666666,4.9375,14.643153526970954,6.8045197740113,26.02,31.72897196261682,27.181818181818183,4.25,4.0,51.85245901639344,19.93457943925233,58.654545454545456,0.0,23.6,6.868498527968597,43.469026548672566,3.583333333333333,68.21428571428571,0.0,23.6,16.444444444444443,4.5,3.0,2.0,0.0,5.095168374816984,0.0,4.0,1.1428571428571428,4.5,22.33333333333333,0.0,0.0,2.0,31.0,0.0,7.368632707774799,81.16666666666667,1.6,0.0,2.0,9.181818181818182,2.0,0.0,0.0,0.0,0.0,8.666666666666666,1.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,30.0,0.0,6.583333333333333,0.0,0.0,1.0,0.0,4.5,3.0,0.0,0.0,0.0,5.783783783783784,0.0,51.0,0.0164955633751591,0.1913266724000284,-0.0731122945687467,0.1337950672902634,-0.0006650409043196,-0.0059821299566638,-0.0034095867977893,-0.0205277902208404,-0.0912307284984554,0.0884379739707663,-0.0919734261356947,0.1405966363501497,0.2232590115103483,-0.0043747733170781,-0.0502422827532302,0.1655688659127774,0.0023871489139549,-0.0024753757380696,-0.0049858643139259,-0.0070130123822031,-0.074062318745363,0.0977132117870097,-0.1016904981411909,0.1417503306869838,0.6887675689547431,0.6785259968911556,0.2691807216251458,0.2478661423708525,0.3745121603918079,0.3210271124337836,0.275727585129515,0.2952090931777045,0.3416481930937527,0.2929642177823079,0.3062182392651096,0.2205108490664525,5,4,475,34,102,24,532,159,276,494,44,78,2,281,7,320,368,2,318,9,96,16,241,885,50,214,11,4,7,61,107,165,0,10,1019,113,12,42,0,15,9,2,1,1,0,683,0,11,7,4,6,0,0.0,4,1,0,746,6,5,0,4,11,3,0,0,0,0,9,1,1,1,0,0,0,4,1,1,0.0,12,0.0,0,1,0.0,2,1,0,0,0.0,37,0,1,11.0,6.0,5347.0,122.0,1147.0,123.0,7738.0,1942.0,3021.0,10094.0,242.0,679.0,5.0,4143.0,42.0,4945.0,4676.0,2.0,3821.0,187.0,916.0,79.0,3529.0,6022.0,1301.0,6790.0,299.0,17.0,28.0,3163.0,2133.0,9678.0,0.0,236.0,6999.0,4912.0,43.0,2865.0,0.0,354.0,148.0,9.0,3.0,2.0,0.0,3480.0,0.0,44.0,8.0,18.0,134.0,0.0,0.0,8.0,31.0,0.0,5497.0,487.0,8.0,0.0,8.0,101.0,6.0,0.0,0.0,0.0,0.0,78.0,1.0,2.0,2.0,0.0,0.0,0.0,28.0,2.0,30.0,0.0,79.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,214.0,0.0,51.0,0.8023255813953488,0.1744186046511628,0.0,0.0232558139534883,0.1542857142857142,0.6552380952380953,0.0,0.1904761904761904,0.0045829514207149,0.3574702108157653,0.0027497708524289,0.6351970669110908,0.0,0.0,0.2162162162162162,0.7837837837837838,0.0,0.0844748858447488,0.7922374429223744,0.1232876712328767
