orig_row_index,NetworkFilename,latent_embedding_mean_0,latent_embedding_mean_1,latent_embedding_mean_2,latent_embedding_mean_3,latent_embedding_mean_4,latent_embedding_mean_5,latent_embedding_mean_6,latent_embedding_mean_7,latent_embedding_mean_8,latent_embedding_mean_9,latent_embedding_mean_10,latent_embedding_mean_11,latent_embedding_median_0,latent_embedding_median_1,latent_embedding_median_2,latent_embedding_median_3,latent_embedding_median_4,latent_embedding_median_5,latent_embedding_median_6,latent_embedding_median_7,latent_embedding_median_8,latent_embedding_median_9,latent_embedding_median_10,latent_embedding_median_11,latent_embedding_std_0,latent_embedding_std_1,latent_embedding_std_2,latent_embedding_std_3,latent_embedding_std_4,latent_embedding_std_5,latent_embedding_std_6,latent_embedding_std_7,latent_embedding_std_8,latent_embedding_std_9,latent_embedding_std_10,latent_embedding_std_11,avg_bout_length_0,total_duration_0,num_bouts_0,avg_bout_length_1,total_duration_1,num_bouts_1,avg_bout_length_2,total_duration_2,num_bouts_2,avg_bout_length_3,total_duration_3,num_bouts_3,avg_bout_length_4,total_duration_4,num_bouts_4,avg_bout_length_5,total_duration_5,num_bouts_5,avg_bout_length_6,total_duration_6,num_bouts_6,avg_bout_length_7,total_duration_7,num_bouts_7,avg_bout_length_8,total_duration_8,num_bouts_8,avg_bout_length_9,total_duration_9,num_bouts_9,avg_bout_length_10,total_duration_10,num_bouts_10,avg_bout_length_11,total_duration_11,num_bouts_11,avg_bout_length_12,total_duration_12,num_bouts_12,avg_bout_length_13,total_duration_13,num_bouts_13,avg_bout_length_14,total_duration_14,num_bouts_14,avg_bout_length_15,total_duration_15,num_bouts_15,avg_bout_length_16,total_duration_16,num_bouts_16,avg_bout_length_17,total_duration_17,num_bouts_17,avg_bout_length_18,total_duration_18,num_bouts_18,avg_bout_length_19,total_duration_19,num_bouts_19,avg_bout_length_20,total_duration_20,num_bouts_20,avg_bout_length_21,total_duration_21,num_bouts_21,avg_bout_length_22,total_duration_22,num_bouts_22,avg_bout_length_23,total_duration_23,num_bouts_23,avg_bout_length_24,total_duration_24,num_bouts_24,avg_bout_length_25,total_duration_25,num_bouts_25,avg_bout_length_26,total_duration_26,num_bouts_26,avg_bout_length_27,total_duration_27,num_bouts_27,avg_bout_length_28,total_duration_28,num_bouts_28,avg_bout_length_29,total_duration_29,num_bouts_29,avg_bout_length_30,total_duration_30,num_bouts_30,avg_bout_length_31,total_duration_31,num_bouts_31,avg_bout_length_32,total_duration_32,num_bouts_32,avg_bout_length_33,total_duration_33,num_bouts_33,avg_bout_length_34,total_duration_34,num_bouts_34,avg_bout_length_35,total_duration_35,num_bouts_35,avg_bout_length_36,total_duration_36,num_bouts_36,avg_bout_length_37,total_duration_37,num_bouts_37,avg_bout_length_38,total_duration_38,num_bouts_38,avg_bout_length_39,total_duration_39,num_bouts_39,avg_bout_length_40,total_duration_40,num_bouts_40,avg_bout_length_41,total_duration_41,num_bouts_41,avg_bout_length_42,total_duration_42,num_bouts_42,avg_bout_length_43,total_duration_43,num_bouts_43,avg_bout_length_44,total_duration_44,num_bouts_44,avg_bout_length_45,total_duration_45,num_bouts_45,avg_bout_length_46,total_duration_46,num_bouts_46,avg_bout_length_47,total_duration_47,num_bouts_47,avg_bout_length_48,total_duration_48,num_bouts_48,avg_bout_length_49,total_duration_49,num_bouts_49,avg_bout_length_50,total_duration_50,num_bouts_50,avg_bout_length_51,total_duration_51,num_bouts_51,avg_bout_length_52,total_duration_52,num_bouts_52,avg_bout_length_53,total_duration_53,num_bouts_53,avg_bout_length_54,total_duration_54,num_bouts_54,avg_bout_length_55,total_duration_55,num_bouts_55,avg_bout_length_56,total_duration_56,num_bouts_56,avg_bout_length_57,total_duration_57,num_bouts_57,avg_bout_length_58,total_duration_58,num_bouts_58,avg_bout_length_59,total_duration_59,num_bouts_59,avg_bout_length_60,total_duration_60,num_bouts_60,avg_bout_length_61,total_duration_61,num_bouts_61,avg_bout_length_62,total_duration_62,num_bouts_62,avg_bout_length_63,total_duration_63,num_bouts_63,avg_bout_length_64,total_duration_64,num_bouts_64,avg_bout_length_65,total_duration_65,num_bouts_65,avg_bout_length_66,total_duration_66,num_bouts_66,avg_bout_length_67,total_duration_67,num_bouts_67,avg_bout_length_68,total_duration_68,num_bouts_68,avg_bout_length_69,total_duration_69,num_bouts_69,avg_bout_length_70,total_duration_70,num_bouts_70,avg_bout_length_71,total_duration_71,num_bouts_71,avg_bout_length_72,total_duration_72,num_bouts_72,avg_bout_length_73,total_duration_73,num_bouts_73,avg_bout_length_74,total_duration_74,num_bouts_74,avg_bout_length_75,total_duration_75,num_bouts_75,avg_bout_length_76,total_duration_76,num_bouts_76,avg_bout_length_77,total_duration_77,num_bouts_77,avg_bout_length_78,total_duration_78,num_bouts_78,avg_bout_length_79,total_duration_79,num_bouts_79,avg_bout_length_81,total_duration_81,num_bouts_81,avg_bout_length_82,total_duration_82,num_bouts_82,avg_bout_length_83,total_duration_83,num_bouts_83,avg_bout_length_84,total_duration_84,num_bouts_84,avg_bout_length_85,total_duration_85,num_bouts_85,avg_bout_length_86,total_duration_86,num_bouts_86,avg_bout_length_87,total_duration_87,num_bouts_87,avg_bout_length_88,total_duration_88,num_bouts_88,avg_bout_length_89,total_duration_89,num_bouts_89,avg_bout_length_90,total_duration_90,num_bouts_90,avg_bout_length_91,total_duration_91,num_bouts_91,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_3,avg_bout_length_80,total_duration_80,num_bouts_80,avg_bout_length_92,total_duration_92,num_bouts_92,avg_bout_length_93,total_duration_93,num_bouts_93,avg_bout_length_94,total_duration_94,num_bouts_94,PoseFilename,Batch,Tester,AgeGroup,MouseID,Strain,Diet,Weight,Sex,AgeW,AgeAtVid,CFI_norm,FLL,score,median_angular_velocity,median_base_tail_lateral_displacement,median_limb_duty_factor,median_nose_lateral_displacement,median_speed_cm_per_sec,median_step_length1,median_step_width,median_stride_length,median_tip_tail_lateral_displacement,stride_count,angular_velocity_iqr,base_tail_lateral_displacement_iqr,limb_duty_factor_iqr,nose_lateral_displacement_iqr,speed_cm_per_sec_iqr,step_length1_iqr,step_width_iqr,stride_length_iqr,tip_tail_lateral_displacement_iqr,median_length,median_width,dAC_mean,dAC_stdev,dAC_min,dAC_median,dB_mean,dB_stdev,dB_max,dB_median,aABC_mean,aABC_stdev,aABC_min,aABC_median,dAC_nongait_mean,dAC_nongait_stdev,dAC_nongait_median,dB_nongait_max,dB_nongait_median,aABC_nongait_mean,aABC_nongait_stdev,aABC_nongait_median,distance_cm,center_time_secs,periphery_time_secs,corner_time_secs,center_distance_cm,periphery_distance_cm,corner_distance_cm,grooming_number_bouts,grooming_duration_secs,Rearing_supported_T5,Rearing_supported_T20,Rearing_supported_T55,Rearing_unsupported_T5,Rearing_unsupported_T20,Rearing_unsupported_T55,Grooming_T5,Grooming_T20,Grooming_T55,duplicate_group,dup_type
14,LL1-B6/2021-06-08_SPD/AgedB6-2259,-0.150953365495652,0.0869357618671479,-0.0343908097984004,-0.0657759346086312,0.0291326597510039,-0.0093134619954868,-0.127847049101911,0.109682846098614,-0.157477382171294,0.0906107651754788,-0.0338667654460723,0.157292913231163,0.0165974667095106,-0.114372583231218,-0.0352358668889361,-0.0726816301518025,0.0217503987796395,0.0161193875951538,-0.0883835106585096,0.11210196547078,-0.155831496991318,0.0933587503068121,-0.0365220805898582,0.189516071537649,0.784340429641389,0.602229858453044,0.378613031650731,0.341457507914469,0.285453476905868,0.375745907851106,0.341199720962038,0.273464562657402,0.335355566679678,0.233711106780332,0.28130440761691,0.250277089831358,2.59627329192547,418,161,2.71084337349398,450,166,1.57843137254902,161,102,5.75914634146341,5667,984,5.32899022801303,3272,614,6.48919949174079,5107,787,7.17049808429119,3743,522,5.3953488372093,232,43,7.15,286,40,4.95505617977528,441,89,9.99616122840691,5208,521,5.41379310344828,157,29,8.90721649484536,864,97,5.38297872340426,253,47,13.3276836158192,4718,354,13.1032258064516,2031,155,11.3669064748201,3160,278,18.8053691275168,5604,298,5.2948717948718,413,78,9.24770642201835,1008,109,12.6647058823529,4306,340,10.1944444444444,367,36,15.7970660146699,6461,409,11.0406504065041,2716,246,3.0,24,8,14.8365758754864,3813,257,13.8571428571429,291,21,11.8015873015873,1487,126,4.84,121,25,16.3754940711462,4143,253,39.1315789473684,1487,38,29.4408163265306,7213,245,15.5384615384615,202,13,5.0,55,11,7.31578947368421,278,38,19.6136363636364,863,44,14.010989010989,1275,91,33.801724137931,3921,116,1.0,1,1,21.2162162162162,785,37,43.8181818181818,5784,132,4.0,60,15,50.452380952381,2119,42,0.0,0,0,13.9090909090909,306,22,38.75,310,8,3.0,3,1,2.22222222222222,20,9,11.6,58,5,2.83333333333333,17,6,0.0,0,0,3.2,16,5,2.0,2,1,1.0,1,1,19.4,97,5,0.0,0,0,0.0,0,0,1.0,1,1,9.0,9,1,2.0,2,1,81.0,567,7,0.0,0,0,0.0,0,0,0.0,0,0,1.0,2,2,1.5,3,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,8.0,24,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,6.0,6,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,53.5,107,2,0.778846153846154,0.221153846153846,0.0,0.0,0.138482023968043,0.713715046604527,0.0013315579227696,0.14647137150466,0.0035149384885764,0.528119507908612,0.0043936731107205,0.463971880492091,0,0.015267175572519,0.312977099236641,0.67175572519084,0,0.0994475138121546,0.726519337016575,0.174033149171271,0.0,0,0,0,0,0,0,0,0,0.0,0,0,AgedB6-2259,Batch3,Gaven,3.0,AgedB6-2259,B6,AL,37.81,Female,96.0,96.0,0.357142857,,9.999999996,1.352889912,0.214826676,0.636363636,0.137474659,15.38842018,2.562107286,2.88235515,4.413596597,0.621782531,828,45.09156526,0.087857281,0.158333333,0.172009455,5.568891521,1.513269325,0.505106258,1.841792046,0.324426009,67.15910721,32.78792,0.674066247,0.112621984,0.15242769,0.682528919,4.147758482,2.829805118,23.42007686,3.535533906,160.7831724,16.99706689,28.12373538,164.5711769,0.108386021,0.046347883,0.106896125,578.6613863,12.36931688,154.441159,24.76280323,159.9784289,4.977485949,969.7334,2030.266,672.1337,4403.219,11177.352,2968.102,6.0,62.96674,0.0706666666666667,0.0477222222222222,0.0413434343434343,0.0071111111111111,0.0194722222222222,0.0386060606060606,0.016,0.024,0.0366161616161616,2,partial
15,LL1-B6/2021-06-08_SPD/AgedB6-2259,-0.150953365495652,0.0869357618671479,-0.0343908097984004,-0.0657759346086312,0.0291326597510039,-0.0093134619954868,-0.127847049101911,0.109682846098614,-0.157477382171294,0.0906107651754788,-0.0338667654460723,0.157292913231163,0.0165974667095106,-0.114372583231218,-0.0352358668889361,-0.0726816301518025,0.0217503987796395,0.0161193875951538,-0.0883835106585096,0.11210196547078,-0.155831496991318,0.0933587503068121,-0.0365220805898582,0.189516071537649,0.784340429641389,0.602229858453044,0.378613031650731,0.341457507914469,0.285453476905868,0.375745907851106,0.341199720962038,0.273464562657402,0.335355566679678,0.233711106780332,0.28130440761691,0.250277089831358,2.59627329192547,418,161,2.71084337349398,450,166,1.57843137254902,161,102,5.75914634146341,5667,984,5.32899022801303,3272,614,6.48919949174079,5107,787,7.17049808429119,3743,522,5.3953488372093,232,43,7.15,286,40,4.95505617977528,441,89,9.99616122840691,5208,521,5.41379310344828,157,29,8.90721649484536,864,97,5.38297872340426,253,47,13.3276836158192,4718,354,13.1032258064516,2031,155,11.3669064748201,3160,278,18.8053691275168,5604,298,5.2948717948718,413,78,9.24770642201835,1008,109,12.6647058823529,4306,340,10.1944444444444,367,36,15.7970660146699,6461,409,11.0406504065041,2716,246,3.0,24,8,14.8365758754864,3813,257,13.8571428571429,291,21,11.8015873015873,1487,126,4.84,121,25,16.3754940711462,4143,253,39.1315789473684,1487,38,29.4408163265306,7213,245,15.5384615384615,202,13,5.0,55,11,7.31578947368421,278,38,19.6136363636364,863,44,14.010989010989,1275,91,33.801724137931,3921,116,1.0,1,1,21.2162162162162,785,37,43.8181818181818,5784,132,4.0,60,15,50.452380952381,2119,42,0.0,0,0,13.9090909090909,306,22,38.75,310,8,3.0,3,1,2.22222222222222,20,9,11.6,58,5,2.83333333333333,17,6,0.0,0,0,3.2,16,5,2.0,2,1,1.0,1,1,19.4,97,5,0.0,0,0,0.0,0,0,1.0,1,1,9.0,9,1,2.0,2,1,81.0,567,7,0.0,0,0,0.0,0,0,0.0,0,0,1.0,2,2,1.5,3,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,8.0,24,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,6.0,6,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,53.5,107,2,0.778846153846154,0.221153846153846,0.0,0.0,0.138482023968043,0.713715046604527,0.0013315579227696,0.14647137150466,0.0035149384885764,0.528119507908612,0.0043936731107205,0.463971880492091,0,0.015267175572519,0.312977099236641,0.67175572519084,0,0.0994475138121546,0.726519337016575,0.174033149171271,0.0,0,0,0,0,0,0,0,0,0.0,0,0,AgedB6-2259,Batch3,Gaven,3.0,AgedB6-2259,B6,AL,37.81,Female,96.0,96.0,0.357142857,,9.999999996,1.352889912,0.214826676,0.636363636,0.137474659,15.38842018,2.562107286,2.88235515,4.413596597,0.621782531,828,45.09156526,0.087857281,0.158333333,0.172009455,5.568891521,1.513269325,0.505106258,1.841792046,0.324426009,67.15910721,32.78792,0.674066247,0.112621984,0.15242769,0.682528919,4.147758482,2.829805118,23.42007686,3.535533906,160.7831724,16.99706689,28.12373538,164.5711769,0.108386021,0.046347883,0.106896125,578.6613863,12.36931688,154.441159,24.76280323,159.9784289,4.977485949,969.7334,2030.266,672.1337,4403.219,11177.352,2968.102,6.0,62.96674,0.0706666666666667,0.0477222222222222,0.0413434343434343,0.0071111111111111,0.0194722222222222,0.0386060606060606,0.016,0.024,0.0366161616161616,2,partial
62,LL3-B2B/2020-01-02_SPD/LL3-4_AgedB6-0842,-0.207750273874167,0.219904397806369,0.167916630447154,-0.228281536233315,0.0641140664735824,-0.100131638576601,-0.227405162875882,0.094446175793251,-0.172795491911334,0.108887341788346,-0.137183916966091,0.183855667030644,-0.0618507777415709,0.0150633919774292,0.165086383765708,-0.223166321400997,0.0519169885150063,-0.0722422543716237,-0.194492955368153,0.0942711928361647,-0.200036530624785,0.119886208359559,-0.0980716514680693,0.209174764562472,0.644477223725709,0.665725538554228,0.375550162529142,0.321158549411093,0.255971643822339,0.386553827385389,0.459179177748535,0.402201523834578,0.485978092954248,0.284565097617763,0.312467351217108,0.2520534598909,1.66666666666667,5,3,2.75,11,4,2.25,9,4,6.00317208564631,7570,1261,5.67171717171717,4492,792,6.52701212789416,5920,907,6.5748502994012,3294,501,6.42857142857143,45,7,5.14285714285714,36,7,4.24242424242424,280,66,10.1235772357724,6226,615,5.33333333333333,96,18,10.1333333333333,608,60,4.52631578947368,172,38,11.7834821428571,5279,448,14.0173410404624,2425,173,12.3186372745491,6147,499,15.9878345498783,6571,411,4.32432432432432,160,37,8.5,340,40,14.5955056179775,9093,623,0.0,0,0,12.7471264367816,6654,522,10.3333333333333,2294,222,4.16666666666667,25,6,10.4372623574144,2745,263,18.9411764705882,322,17,12.5874125874126,1800,143,5.0,60,12,17.7407407407407,5269,297,22.5714285714286,474,21,25.2514450867052,8737,346,18.4545454545455,203,11,2.5,5,2,3.25,13,4,28.5882352941176,1458,51,22.2315789473684,4224,190,51.0566037735849,8118,159,1.0,1,1,9.8,49,5,39.2542372881356,4632,118,1.8,9,5,50.5789473684211,1922,38,0.0,0,0,8.66666666666667,26,3,21.3333333333333,64,3,0.0,0,0,14.5,29,2,22.0,22,1,5.33333333333333,16,3,0.0,0,0,10.0,10,1,2.0,2,1,0.0,0,0,8.0,24,3,0.0,0,0,1.0,1,1,2.0,2,1,0.0,0,0,1.0,1,1,0.0,0,0,1.5,3,2,0.0,0,0,2.0,2,1,3.0,6,2,1.5,3,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,4.0,12,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,19.0,133,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.84,0.14,0.0,0.02,0.0576230492196878,0.789915966386555,0.0,0.152460984393757,0.0013324450366422,0.473017988007995,0.0026648900732844,0.522984676882079,0,0.0,0.261146496815287,0.738853503184713,0,0.0798442064264849,0.772151898734177,0.148003894839338,0.0,0,0,0,0,0,0,0,0,0.0,0,0,LL3-4_AgedB6-0842,Batch1,Mackenzie,1.0,AgedB6-0842,B6,AL,26.28,Female,20.0,20.0,0.080357143,,2.250000004,-4.364603797,0.179803911,0.6,0.098936593,18.70290882,2.697987928,2.631329452,4.953,0.483894004,1228,32.11008976,0.066309028,0.116666667,0.086956487,7.683279228,1.366298916,0.365469796,1.871635097,0.254122479,57.09081841,31.20369339,0.128292626,0.030710909,0.012781706,0.129380626,3.223160835,2.057135412,126.6658991,2.915475947,162.406315,15.65319597,33.45330945,166.617914,0.169609426,0.031029806,0.171240736,144.5415165,11.01135777,157.5370448,19.20869472,162.4075754,4.629159367,1219.785481,3582.34527,1657.22203,6999.784358,17018.3051,6144.08772,13.0,175.07496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,partial
