name,mouse_id,sex,batch,tester,age,fi,weight,diet,strain,fll,raw_fi,median_angular_velocity,median_base_tail_lateral_displacement,median_limb_duty_factor,median_nose_lateral_displacement,median_speed_cm_per_sec,median_step_length1,median_step_width,median_stride_length,median_tip_tail_lateral_displacement,stride_count,angular_velocity_iqr,base_tail_lateral_displacement_iqr,limb_duty_factor_iqr,nose_lateral_displacement_iqr,speed_cm_per_sec_iqr,step_length1_iqr,step_width_iqr,stride_length_iqr,tip_tail_lateral_displacement_iqr,median_length,median_width,dAC_mean,dAC_stdev,dAC_min,dAC_median,dB_mean,dB_stdev,dB_max,dB_median,aABC_mean,aABC_stdev,aABC_min,aABC_median,dAC_nongait_mean,dAC_nongait_stdev,dAC_nongait_median,dB_nongait_max,dB_nongait_median,aABC_nongait_mean,aABC_nongait_stdev,aABC_nongait_median,distance_cm,center_time_secs,periphery_time_secs,corner_time_secs,center_distance_cm,periphery_distance_cm,corner_distance_cm,grooming_number_bouts,grooming_duration_secs,Rearing_supported_T5,Rearing_supported_T20,Rearing_supported_T55,Rearing_unsupported_T5,Rearing_unsupported_T20,Rearing_unsupported_T55,Grooming_T5,Grooming_T20,Grooming_T55
LL6-B6__2023-07-06_MFS__DO2282_DO_F_25086,DO-2282,Female,New,Sean Deats,25.2857142857143,,29.58,AL,DO,,1.0,0.335691624175972,0.124338674889362,0.5,0.0804947660167557,16.5832771339148,2.88233363371481,2.91461169719696,6.29291161894798,0.221146693626803,14,10.9558719994459,0.0300904579017416,0.0593749999999999,0.0576793316015388,8.97387614559132,2.14590349961689,0.387093817472702,1.71049149205168,0.143003481807854,66.060302734375,32.3081588745117,0.710316855068367,0.138507915011293,0.115880699560178,0.730834411269054,4.25936665343698,2.77486206167835,21.6448608219134,3.64005494464026,158.227314945107,19.710470486019,20.8612846545244,163.203480821888,0.692688732441594,0.131120158212549,0.701542674392504,31.7647603485372,11.5433963806152,155.984770745016,22.6843284698452,161.774924888646,23151.921,302.551768,3297.4482,1979.58632,2407.30965,20744.609,10342.7693,1.0,5.2069,0.0323333333333333,0.0231111111111111,0.0254545454545454,0.0012222222222222,0.0011666666666666,0.0015757575757575,0.0127777777777777,0.0949444444444444,0.0614242424242424
LL6-B6__2023-07-10_MFS__DO2313_DO_F_25117,DO-2313,Female,New,Sean Deats,25.8571428571429,,31.21,AL,DO,,1.5,-3.51831798187118,0.107315629852903,0.566964285714286,0.0665503767483819,18.6099560620466,2.93413138605102,2.66057318668695,5.47739727411109,0.237099324859385,12,13.1584545035409,0.042407055909538,0.0746527777777779,0.0281052542088529,12.2187280601355,0.704716662213792,0.255963231671106,0.844063848411568,0.147785123080711,55.9386215209961,35.5335922241211,0.0836563356391295,0.0181114716084046,0.0076409379490812,0.0810443855763144,3.33283327062172,3.17634952553224,212.037732491177,2.91547594742265,160.558090797632,17.4806039353316,0.0,164.931511840508,0.117749078612285,0.0209054018863975,0.113881969684747,33.1436268383531,12.0415945787923,153.098549068645,20.6300968358118,156.651252414703,20012.8375,162.666673,3437.3997,2794.3332,1036.09916,18976.737,12110.409,1.0,4.06667,0.0637777777777777,0.0620833333333333,0.0508383838383838,0.0258888888888888,0.0368888888888888,0.0286565656565656,0.0324444444444444,0.0480555555555555,0.0358787878787878
LL1-B6__2023-07-06_MFS__DO2272_DO_F_25076,DO-2272,Female,New,Sean Deats,25.2857142857143,,40.17,AL,DO,,1.0,-2.72174669729473,0.103621230786004,0.5625,0.0754149002880122,24.1805973828605,2.31095918940295,2.67901673970985,5.18246998749214,0.290078772080083,99,16.8477375414186,0.0384354279046673,0.0999999999999999,0.0511356930480573,11.5594376313035,1.46214167230625,0.339919995264003,1.73984779002849,0.183272096737349,57.1137542724609,36.5886917114258,0.575686678892711,0.120968805030647,0.0209587883823146,0.550143243531401,4.13700788211394,2.43121103157261,24.0260275534679,4.0,156.818416589555,16.9936274347035,3.17983011986416,158.254109662467,0.646781340124183,0.13974958128609,0.663537490771119,34.4093010681705,10.5475115548645,153.246847226238,26.3174049072433,159.966603455092,16480.65,314.966616,3285.0335,2245.69988,2385.06263,14095.5845,7480.8231,16.0,210.40009,0.0178888888888888,0.0308611111111111,0.0315656565656565,0.0026666666666666,0.0009444444444444,0.0006262626262626,0.0176666666666666,0.0697222222222222,0.0581919191919191
LL1-B6__2023-07-06_MFS__DO2271_DO_F_25075,DO-2271,Female,New,Sean Deats,25.2857142857143,,26.77,AL,DO,,2.0,-0.704428014315235,0.0821718257296084,0.583333333333333,0.0739974650612831,22.9901494465726,2.68084595908937,2.6657924672926,5.25817439533204,0.175156980448886,139,15.1715019259299,0.0373069887742796,0.0625,0.0427012231655015,11.2177405573449,1.39617615513124,0.379150138238147,0.78440745290622,0.172319463104949,308.685150146484,37.8793869018555,0.183315661642059,0.0444371974465271,0.0378777009539285,0.180704821254656,4.30840151832929,2.42859983558722,64.6258462226995,4.0,157.445553809828,20.37937769139,22.0724696971627,162.897271030948,0.640536982298174,0.122879827854917,0.648874458030008,37.4065502285362,10.9201648339208,151.609208890472,23.4822560622766,156.393726699137,23480.83,296.733323,3303.3335,2392.3002,1938.465678,21542.362,13350.5892,0.0,0.0,0.0261111111111111,0.0524166666666666,0.0431010101010101,0.0074444444444444,0.0055833333333333,0.0042626262626262,0.019,0.0928055555555555,0.122767676767677
LL1-B6__2023-07-06_MFS__DO2273_DO_F_25077,DO-2273,Female,New,Sean Deats,25.2857142857143,,39.22,AL,DO,,2.0,2.53653318746433,0.152172023029036,0.541666666666667,0.0793096134256307,19.5114634372948,2.77615342655144,2.79689478874206,6.35975627506263,0.31593512792121,88,14.8617692921481,0.0378362594490466,0.0989583333333334,0.0538553659372875,9.43280109516936,2.16123688220978,0.390833088047355,1.27131581306458,0.234242242961298,65.4023590087891,35.7594909667969,0.602705690706499,0.139319173854706,0.0,0.617310487197347,5.22316185422612,4.19579760576932,30.3726850969749,4.03112887414927,151.921964665085,30.7347603350118,0.0,162.597295868644,0.652211336118464,0.138366167509168,0.676360980235392,28.4604989415154,10.5118980208143,146.963370788065,29.9964990228034,154.607077443857,11620.5274,463.033253,3136.9668,1784.199913,2543.6312,9076.8947,3469.81311,22.0,544.66663,0.0924444444444444,0.0616111111111111,0.0455656565656565,0.0146666666666666,0.0514444444444444,0.0565252525252525,0.0163333333333333,0.159166666666667,0.177242424242424
LL1-B6__2023-07-06_MFS__DO2331_DO_M_25047,DO-2331,Male,New,Sean Deats,25.2857142857143,,35.33,AL,DO,,4.5,-2.43778067424714,0.136452315242227,0.5,0.0934614046095413,19.9782809339462,2.82422244531277,2.84408089790109,6.31094813346863,0.283730158487046,91,15.6294899221095,0.0449455018794685,0.155555555555556,0.0708096959284435,10.9970153925376,1.73955626716516,0.43274130858966,1.64975665573115,0.142992053632279,294.294311523438,46.5125617980957,0.102360994983974,0.022071170466268,0.0060748363947092,0.100666472975337,4.90421539371899,4.53194171528612,182.214159713234,3.53553390593274,152.439784886916,30.232828089868,0.098277398494885,162.181111085477,0.661730271325899,0.11694240822269,0.668276566290189,29.43637205907,11.5974135047432,149.566200345233,23.1971435189038,154.223677853576,12037.7706,124.233403,3475.8333,2285.93323,930.32315,11107.4456,4006.005,3.0,58.2001,0.0098888888888888,0.0079722222222222,0.0043737373737373,0.0037777777777777,0.00475,0.0047777777777777,0.028,0.274055555555555,0.171828282828283
LL1-B6__2023-07-06_MFS__DO2332_DO_M_25048,DO-2332,Male,New,Sean Deats,25.2857142857143,,32.34,AL,DO,,3.0,-1.53975106855954,0.124977324468029,0.5,0.0774643143442716,19.0628393863634,3.07665616550427,2.73211830858339,5.33792751305079,0.204124214917042,71,17.0950569243743,0.0455661824449935,0.0714285714285714,0.0275301151068255,9.23086747011887,0.997705548452038,0.317960804046406,0.957720887986412,0.191406506773696,64.3465347290039,32.8656578063965,0.52713980237039,0.0906605444576648,0.113696557194044,0.533134471916071,3.31680248254548,2.38650505112962,24.4233494836396,2.69258240356725,163.481135223697,15.923651146829,22.7509763427876,167.977723313816,0.133572912826653,0.038963547469057,0.13709541994484,32.9013677527242,11.0113577727726,142.010616954162,38.7059689494282,153.985541400188,13007.4343,151.53329,3448.5334,2243.73326,824.528046,12182.9073,6987.626,2.0,14.99997,0.0795555555555555,0.106666666666667,0.102555555555555,0.0007777777777777,0.0046666666666666,0.006040404040404,0.0012222222222222,0.00725,0.0325151515151515
LL1-B6__2023-07-06_MFS__DO2333_DO_M_25049,DO-2333,Male,New,Sean Deats,25.2857142857143,,40.03,AL,DO,,2.5,-11.6116326600266,0.126280544881982,0.55,0.0611756770082359,12.9998164765249,3.89999404549599,3.40519497646445,6.65923903961577,0.209741971756891,3,5.75317614048756,0.0105170497299615,0.0909090909090909,0.02849286482266,7.4766196372982,0.416983689443305,0.589725633558187,0.632025154337183,0.164926544470991,64.5400276184082,34.7835960388184,0.659573784735967,0.111109599449082,0.0795847934109621,0.664022364356358,3.85391709304487,2.67034323187489,27.0185121722126,3.16227766016838,161.211997191059,17.9373833232635,0.726373501367833,166.726149210438,0.714431480043791,0.111897370617858,0.707622200897694,24.3823706804732,12.1757956618859,162.775642622228,14.6036327782029,166.311746826362,11811.1361,663.200029,2936.83313,1068.400243,2169.776504,9641.359,2853.60701,12.0,132.63323,0.0137777777777777,0.0294722222222222,0.0341212121212121,0.0025555555555555,0.00375,0.0024545454545454,0.0431111111111111,0.0399444444444444,0.0556868686868686
LL1-B6__2023-07-06_MFS__DO2334_DO_M_25050,DO-2334,Male,New,Sean Deats,25.2857142857143,,43.94,AL,DO,,2.5,-2.26902305098639,0.150809751672321,0.5625,0.0942704562834216,21.1304663239146,3.07384514808655,2.817691385746,5.33021451099361,0.260464528007527,141,19.2514381497147,0.0542689648211476,0.0714285714285714,0.0470433607292326,9.71038868901457,1.28076881170273,0.437308634765954,1.05928643432258,0.196698993478998,63.8400859832764,38.8356857299805,0.559207600851629,0.109662104555901,0.111863097860297,0.51942284466619,3.33527968017297,2.40230844509968,31.4841229828623,2.54950975679639,166.395246684956,13.0092020361487,56.6623969380469,170.108641676921,0.646914075759971,0.144065874783049,0.672683902914921,30.7001628660175,11.4017542509914,150.672999030305,28.0249423263952,158.198590513648,7367.4578,25.566664,3574.5334,2465.26703,240.027221,7127.4296,3500.6801,15.0,116.33336,0.0063333333333333,0.0065277777777777,0.0046666666666666,0.0063333333333333,0.0062222222222222,0.0045555555555555,0.0081111111111111,0.0206666666666666,0.0133030303030303
LL1-B6__2023-07-06_MFS__DO2274_DO_F_25078,DO-2274,Female,New,Sean Deats,25.2857142857143,,26.87,AL,DO,,3.0,4.16930864243477,0.123511557211948,0.555555555555556,0.076628773338498,17.3857146392663,2.7262266931249,3.04477724504998,5.11024812514337,0.267916284051922,97,18.4760365156134,0.0378349150470238,0.0833333333333333,0.0487846441289873,9.40741079441299,1.07800786799044,0.29760354156557,1.03740000724792,0.2074341376736,589.722534179688,11.5061120986938,0.648989415889692,0.149943108695086,0.0502201960951825,0.668607934433469,2.85689765907992,1.8132751204228,21.0237960416286,2.5,163.363515237193,17.1110371076065,0.0,168.039396269712,0.72188644843883,0.16201045701205,0.758558967489013,31.7568890164008,10.6066017177982,156.940529490302,24.4293896640424,162.931053915897,9549.0829,118.5,3361.5,1788.62505,685.56238,8863.5189,3411.0793,7.0,126.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL1-B6__2023-07-10_MFS__DO2316_DO_F_25120,DO-2316,Female,New,Sean Deats,25.8571428571429,,36.96,AL,DO,,2.0,-0.866174313444212,0.11115492292685,0.5625,0.0789726013960955,16.9111634930608,2.99671434128057,2.43559136904763,5.51724701045888,0.243790383354313,44,11.1327304230367,0.0431257333970286,0.111111111111111,0.0556736312746638,9.15520333850146,0.866645003559703,0.253026010296769,1.0101722752831,0.236913495468124,62.9365615844727,33.1916122436523,0.592992558449563,0.147309854622248,0.094245153969813,0.605076731459082,4.04663436233192,2.98948556377424,26.2488094968134,3.35410196624968,157.490681466099,23.1341808776973,13.541971506473,164.328908547991,0.615918440100188,0.139063282085717,0.619768859800463,29.9541316015003,11.5974135047432,154.283052470205,27.6873444141199,162.142665487156,16114.0239,353.033268,3247.0335,1747.53323,1756.07424,14357.9472,5141.16418,8.0,101.03337,0.0133333333333333,0.0495833333333333,0.0699090909090909,0.0067777777777777,0.0198055555555555,0.0391616161616161,0.0,0.0269166666666666,0.0608585858585858
LL1-B6__2023-07-10_MFS__DO2318_DO_F_25122,DO-2318,Female,New,Sean Deats,25.8571428571429,,32.07,AL,DO,,2.0,3.87842805717714,0.104299435763531,0.555555555555556,0.0897156377729384,23.7017635349786,2.77592954054665,2.71343300706116,6.08302922811566,0.263612542926918,49,17.5869166209751,0.0703756054658101,0.111111111111111,0.0680479718545547,11.6430104981092,1.0181301853468,0.300091330955461,1.21421521558277,0.232418471854081,61.8030986785889,33.4081287384033,0.54238979172882,0.103552324919892,0.229809055733745,0.537267031118052,3.81168762740187,2.42450404395722,17.6776695296637,3.35410196624968,159.248726186433,16.7728557834246,53.2594379798788,162.328949638008,0.522009939353509,0.0637142113774561,0.519619787600092,27.7218325512582,12.6491106406735,149.98016699093,16.1834015454258,153.103763034507,24586.513,537.900084,2402.1334,1044.86677,6712.29424,17874.214,5550.8791,2.0,7.86667,0.0113333333333333,0.0163888888888888,0.0179595959595959,0.001,0.0004166666666666,0.001060606060606,0.014,0.0311944444444444,0.0417676767676767
LL1-B6__2023-07-10_MFS__DO2317_DO_F_25121,DO-2317,Female,New,Sean Deats,25.8571428571429,,48.79,AL,DO,,3.0,-2.2465064540191,0.113870542772616,0.520833333333333,0.0734746096877498,16.7227071317976,2.27226497323048,2.83696636498418,5.2780644917534,0.18733830873208,42,18.68576990791,0.0488129984833418,0.0958333333333333,0.0491204405909865,8.18714076650295,1.1116174099226,0.427411084080924,1.06096831973014,0.126628933205571,65.0149612426758,38.152961730957,0.124756915052365,0.0392427900732569,0.0206435499236201,0.120235302530883,3.24052021341302,7.87775565230159,319.152784728569,2.5,167.340699136005,11.9020391190282,0.505750365603069,170.284260234747,0.664956181076549,0.14660458692411,0.671443928994084,31.2169825575759,12.1757956618859,150.589036616972,27.9577978069224,158.411710088851,11752.0737,18.266668,3581.7334,3251.9332,287.180507,11464.8937,8896.5768,0.0,0.0,0.0031111111111111,0.01325,0.0084242424242424,0.0006666666666666,0.0002222222222222,0.0002121212121212,0.0032222222222222,0.0083333333333333,0.004070707070707
LL1-B6__2023-07-10_MFS__DO2291_DO_F_25095,DO-2291,Female,New,Sean Deats,25.8571428571429,,23.22,AL,DO,,3.0,5.21530383605472,0.0747133056822172,0.621527777777778,0.164772017685484,19.9057092298804,2.73537696075585,2.91344806268198,5.48537906201578,0.253116997589239,2,8.41198331370395,0.0299038961080149,0.0659722222222221,0.0901622078949527,10.528567354589,0.56024883015058,0.125118916533747,0.357385331365375,0.0543767166558002,683.869689941406,46.0677185058594,0.542414065467629,0.105115241468298,0.205929300467007,0.514823251167518,3.9997690903233,2.30659291580063,18.0069431053691,3.53553390593274,155.427768306879,17.1224289938135,51.3700644123966,158.984183702626,0.700290971953507,0.128457717302127,0.712542493811777,33.2415402771893,10.9658560997307,155.779674605069,20.1074589147777,160.10941787004,8793.45624,535.580825,3064.4191,2165.806541,2416.07514,6377.38064,2760.73879,14.0,111.93551,0.0108888888888888,0.02075,0.013040404040404,0.0014444444444444,0.0015555555555555,0.0018989898989898,0.04,0.106555555555556,0.110949494949495
LL1-B6__2023-07-10_MFS__DO2294_DO_F_25098,DO-2294,Female,New,Sean Deats,25.8571428571429,,34.48,AL,DO,,3.0,3.53559286366946,0.141583118640519,0.454545454545454,0.0823710361162694,14.5652202402889,1.88894916460032,3.1552369594574,5.39660574514899,0.168781447871822,21,16.8883747055972,0.0341821606640231,0.166666666666667,0.045247061918571,8.26787442352984,1.55476919545432,0.310224720554008,1.5958928833151,0.150093130232323,61.3096504211426,33.2461013793945,0.611936164669554,0.132586217703439,0.0212309918432827,0.617161232887209,4.05372137912645,2.8521528730386,25.5440795488896,3.5,158.387660856296,20.4442604450043,0.0,163.141601232262,0.538077534512563,0.0959183777272253,0.540135164743218,27.1661554144122,10.6301458127346,151.727873717983,20.668718700724,154.790808799029,15612.7912,167.699948,3432.3002,2184.3335,1412.073179,14200.7172,5571.8027,21.0,416.06656,0.120111111111111,0.105305555555555,0.0704141414141414,0.0096666666666666,0.0253888888888888,0.0268888888888888,0.0,0.0153333333333333,0.0476969696969696
LL1-B6__2023-07-10_MFS__DO2293_DO_F_25097,DO-2293,Female,New,Sean Deats,25.8571428571429,,35.81,AL,DO,,4.0,-0.631611220009916,0.108544069965648,0.5625,0.0860333673029758,21.4300837264452,2.37120462761626,2.65791837270746,5.09730580614441,0.267310052027186,177,19.7091976515038,0.0401637724881062,0.111111111111111,0.0587421798119362,10.7577244128344,1.1057608821686,0.306729567229663,1.12517169643305,0.189265802657438,65.8598937988281,35.1079483032227,0.608387776741461,0.13388358693087,0.0163736530665978,0.604052445213464,4.55274503447679,3.43395357139285,27.3541587331799,3.64005494464026,154.793374481046,24.9673950913586,0.184230167376673,161.987890581749,0.392468404728645,0.0743684614787161,0.380808274059216,24.45914961727,11.5108644332213,155.573837106964,19.6985501175989,159.533824031491,11291.82124,156.3665,3443.6669,2557.83343,1580.60283,9711.21924,3315.5667,9.0,176.30034,0.0737777777777777,0.0594722222222222,0.0575656565656565,0.0074444444444444,0.0255555555555555,0.0236464646464646,0.0181111111111111,0.12825,0.154858585858586
LL1-B6__2023-07-10_MFS__DO2315_DO_F_25119,DO-2315,Female,New,Sean Deats,25.8571428571429,,41.04,AL,DO,,1.0,2.14381310271634,0.112718703232679,0.5625,0.0869271338673466,20.8219915537273,3.09237405578389,2.82428137550128,6.01512910812592,0.389285164794275,46,12.6725674570948,0.0475881225425736,0.073611111111111,0.0373915887360203,12.4763884331264,0.852742215896922,0.332233352489005,0.804130223717833,0.186641411292642,323.748596191406,43.2828674316406,0.650527312637792,0.134572556931273,0.0160664598034026,0.635590449433801,4.30070635375231,3.17096588156788,26.2154534578367,3.60555127546399,159.9500100973,21.8645070046097,0.403484735058946,166.607502246249,0.69184734570754,0.119700934185336,0.705568336543867,32.8823660949148,10.6066017177982,154.341104223535,23.0736812629694,160.222328216995,11502.4543,389.900047,3210.1668,1250.066393,2115.767429,9386.6848,2961.426949,15.0,303.50004,0.0392222222222222,0.0730833333333333,0.0766666666666666,0.0016666666666666,0.0035,0.0037878787878787,0.0193333333333333,0.0685,0.11
LL1-B6__2023-07-10_MFS__DO2292_DO_F_25096,DO-2292,Female,New,Sean Deats,25.8571428571429,,36.06,AL,DO,,3.5,-10.4888959569571,0.137658930012047,0.618055555555556,0.0605689574461586,18.7754419967264,3.8432224249266,2.77231861443773,6.6459782839625,0.362103128185442,8,10.6972600330622,0.0220410521053261,0.0413752913752913,0.076079254068315,9.42060992933878,2.28139060633416,0.273130186865894,0.936516910286407,0.20925746186207,56.9949226379395,38.9431228637695,0.444659167534227,0.0624562977532492,0.145671408145846,0.437014224437538,3.85633128497157,1.75334498937533,20.7002415444844,3.53553390593274,156.280041715894,12.9321749764809,3.01278750418316,158.629377730657,0.659918254572512,0.124589753584499,0.664615289581926,32.5,9.9247166206396,157.04304926845,22.3534767428862,162.931301385002,15872.63435,161.066714,3438.9999,2504.3668,1831.590862,14041.04655,5926.12495,18.0,293.33326,0.0056666666666666,0.0014166666666666,0.0005151515151515,0.003,0.0009722222222222,0.0003535353535353,0.032,0.0127222222222222,0.0079595959595958
LL4-B6__2023-07-06_MFS__DO2279_DO_F_25083,DO-2279,Female,New,Sean Deats,25.2857142857143,,22.94,AL,DO,,1.0,-16.0625853219126,0.0934012587936756,0.45,0.0739088175172011,12.0605687930903,3.23373079299927,3.49202116695456,6.08491562399248,0.151875419685576,3,16.5138676514983,0.0106524081486169,0.0833333333333332,0.0313724849431996,4.38450796411522,0.423876400963138,0.318974927277818,0.497751827593511,0.0337403380131767,59.011547088623,31.9988708496094,0.675786121621352,0.140583047171087,0.05643326479831,0.688624586880291,3.12569093580843,1.85593666509939,23.032585612562,2.82842712474619,164.588573793177,14.790908769832,0.0,168.899429978495,0.590755638775864,0.117400940277977,0.553091912124588,24.6272207120495,11.0679718105893,154.163731975282,18.9937579576798,155.725558865561,16598.8681,389.43321,3210.5999,1987.13337,3422.01245,13176.8551,5033.4511,15.0,226.6,0.0321111111111111,0.0641666666666666,0.0798080808080808,0.0045555555555555,0.0025,0.0102121212121212,0.0025555555555555,0.0106666666666666,0.0336060606060606
LL4-B6__2023-07-06_MFS__DO2344_DO_M_25059,DO-2344,Male,New,Sean Deats,25.2857142857143,,34.88,AL,DO,,2.0,7.22241227657999,0.15052892060671,0.5625,0.0799819549637641,15.7915297737273,2.16384632885456,2.87337430156577,5.61354613738882,0.328586657857435,31,12.1544753152281,0.042563506343817,0.133928571428571,0.0530228268696344,8.10984937716858,0.967353625675986,0.217754156283966,1.07459062548559,0.260600577323737,62.2711372375488,32.5389194488525,0.705653264571869,0.130980808018464,0.104886129254592,0.726861632488109,3.17171972035826,2.03984347976086,25.9326049597799,2.82842712474619,166.321745514063,13.806064701587,8.53773646251594e-07,169.944519148661,0.667343435254434,0.149891408810954,0.696005681142789,31.7804971641414,10.9201648339208,153.677844503578,26.6233334357478,161.452593698295,17409.806,499.034377,3101.0346,1608.41379,3505.25843,13904.5518,4525.56578,14.0,364.58652,0.0002222222222222,5.55555555555556e-05,2.02020202020202e-05,0.0046666666666666,0.0013055555555555,0.0004747474747474,0.0041111111111111,0.0015,0.0005454545454545
